"","age_A","age_B","height_A","height_B","reach_A","reach_B","weight_A","weight_B","won_A","won_B","lost_A","lost_B","kos_A","kos_B","AdvAgeA","AdvHeightA","AdvReachA","AdvWgtA","Over35AgeA","Over35AgeB","Over15lbA","Over15lbB","WinPA","WinPB","KoAPer","KoBPer","binaryresult","stance"
"3831",30,28,183,177,185,175,150,151,32,18,0,4,25,11,2,6,10,-1,0,0,0,0,1,0.818181818181818,0.78125,0.5,"0","orthodox"
"701",30,34,171,174,168,177,129,129,20,19,0,2,14,9,-4,-3,-9,0,0,0,0,0,1,0.904761904761905,0.7,0.428571428571429,"0","southpaw"
"66",22,28,178,178,185,183,146,147,16,33,0,1,12,27,-6,0,2,-1,0,0,0,0,1,0.970588235294118,0.75,0.794117647058823,"1","orthodox"
"201",34,24,173,179,173,170,123,123,43,17,7,2,35,11,10,-6,3,0,0,0,0,0,0.86,0.894736842105263,0.7,0.578947368421053,"1","orthodox"
"114",35,28,167,170,173,170,139,140,33,17,3,7,24,4,7,-3,3,-1,1,0,0,0,0.916666666666667,0.708333333333333,0.666666666666667,0.166666666666667,"1","orthodox"
"347",29,20,173,182,180,185,168,166,211,39,11,9,36,8,9,-9,-5,2,0,0,0,0,0.95045045045045,0.8125,0.162162162162162,0.166666666666667,"1","orthodox"
"44",28,30,173,170,174,173,126,126,22,25,1,1,16,18,-2,3,1,0,0,0,0,0,0.956521739130435,0.961538461538462,0.695652173913043,0.692307692307692,"1","southpaw"
"548",27,18,189,180,191,192,172,184,41,22,18,2,24,14,9,9,-1,-12,0,0,0,0,0.694915254237288,0.916666666666667,0.406779661016949,0.583333333333333,"1","orthodox"
"943",32,27,191,178,201,178,253,252,35,35,6,1,25,30,5,13,23,1,0,0,0,0,0.853658536585366,0.972222222222222,0.609756097560976,0.833333333333333,"1","orthodox"
"369",29,28,185,185,198,188,160,160,45,24,2,4,38,15,1,0,10,0,0,0,0,0,0.957446808510638,0.857142857142857,0.808510638297872,0.535714285714286,"1","orthodox"
"198",34,28,183,173,178,184,184,185,30,9,10,5,21,4,6,10,-6,-1,0,0,0,0,0.75,0.642857142857143,0.525,0.285714285714286,"1","orthodox"
